id,timestamp,symbol,interval,close,return_pct,ma_short,ma_long,rsi,volatility,avg_volume,relative_volume,momentum,trend_strength,high,source,market_cap,market_rank,cryptocompare_market_cap,cryptocompare_supply,fear_greed_value,fear_greed_label,canonical_symbol,is_exchange_source,is_external_source,future_return_target,up_move_target,binary_breakout_target,btc_correlation_24
6605138,2026-02-13 16:00:00,BTCUSDT,1h,68955.92,0.0038224180590147316,67505.24666666666,66764.22761904763,80.62282349859825,0.004653350826024239,900.7929120000001,1.9712488368247725,0.02654804677346423,0.011099043215885507,69463.96,cryptocompare,1339381868559.0,1.0,1342135484925.4033,20009546.0,9,Extreme Fear,BTC,0,1,0.0005763101993274677,0.0,0.0,0.9999999999999996
6605139,2026-02-13 17:00:00,BTCUSDT,1h,69042.82,0.0013530624240352118,67766.13888888889,66936.58142857144,83.48899454223796,0.004577059703195018,917.3445384999999,1.0043083283696903,0.029276578617852378,0.012393185349668157,69241.53,cryptocompare,1339381868559.0,1.0,1342135484925.4033,20009546.0,9,Extreme Fear,BTC,0,1,-0.0027721926769505023,0.0,0.0,0.9999999999999996
6605140,2026-02-13 18:00:00,BTCUSDT,1h,69127.16,0.0011875798267262372,68007.28111111111,67092.77761904763,89.08294749533232,0.004476068679870626,938.3831385,1.133431842882586,0.027586227399380103,0.013630431240394092,69405.93,cryptocompare,1339381868559.0,1.0,1342135484925.4033,20009546.0,9,Extreme Fear,BTC,0,1,-0.0012521851035106613,0.0,0.0,0.9999999999999997
6605141,2026-02-13 19:00:00,BTCUSDT,1h,68936.96,-0.002764068098375261,68225.19777777778,67219.01142857142,88.15663009975826,0.004575098406911324,921.0285135,0.6080652138246749,0.017796213425230967,0.014968776359877811,69232.3,cryptocompare,1339381868559.0,1.0,1342135484925.4033,20009546.0,9,Extreme Fear,BTC,0,1,0.00036279522624727,0.0,0.0,0.9999999999999997
6605142,2026-02-13 20:00:00,BTCUSDT,1h,68778.73,-0.0023468604304884844,68403.60888888889,67338.29476190478,83.58988180247061,0.00437815860130951,910.5254405,0.6098989388973586,0.0012374053967179055,0.01582033122090265,68969.49,cryptocompare,1339381868559.0,1.0,1342135484925.4033,20009546.0,9,Extreme Fear,BTC,0,1,0.0014943573398344956,0.0,0.0,0.9999999999999996
6605143,2026-02-13 21:00:00,BTCUSDT,1h,68902.49,0.0018226991767029688,68605.66222222222,67480.38428571429,87.68109454128292,0.004155974692767421,895.1171435,0.5177193883115478,-0.0007571638709420458,0.016675630235647,69077.97,cryptocompare,1339381868559.0,1.0,1342135484925.4033,20009546.0,9,Extreme Fear,BTC,0,1,0.0010630965586293506,0.0,0.0,0.9999999999999997
6605144,2026-02-13 22:00:00,BTCUSDT,1h,68995.66,0.0013468310574598075,68796.89888888889,67601.35238095238,86.13652822821855,0.004145968489599537,898.496501,0.6055010335538302,-0.0007633821056920453,0.01768524542525829,69001.58,cryptocompare,1339381868559.0,1.0,1342135484925.4033,20009546.0,9,Extreme Fear,BTC,0,1,-0.002930184304346106,0.0,0.0,0.9999999999999998
6605145,2026-02-13 23:00:00,BTCUSDT,1h,68851.42,-0.0020482560546170037,68921.39333333333,67705.68000000001,80.97740942674825,0.004163069089753721,883.0578695,0.29577984526415,-0.003992912482701061,0.017955854417728512,69003.63,cryptocompare,1339381868559.0,1.0,1342135484925.4033,20009546.0,9,Extreme Fear,BTC,0,1,-0.001127790828424402,0.0,0.0,0.9999999999999997
6605146,2026-02-14 00:00:00,BTCUSDT,1h,69040.6,0.00343161090516797,68965.62888888888,67826.49714285714,82.24525306795286,0.004009636151611746,882.3055609999999,0.5067450549594802,0.002195131892859914,0.01679478955890179,69138.02,cryptocompare,1339381868559.0,1.0,1342135484925.4033,20009546.0,9,Extreme Fear,BTC,0,1,-0.001541411864902864,0.0,0.0,0.9999999999999997
6605147,2026-02-14 01:00:00,BTCUSDT,1h,68961.97,-0.0018197939390572904,68966.72,67951.98714285714,77.94916717844463,0.003984158563985726,875.3275365,0.3937840358344536,0.0027245979476895332,0.014933085842060434,69109.01,cryptocompare,1339381868559.0,1.0,1342135484925.4033,20009546.0,9,Extreme Fear,BTC,0,1,0.003706245630743954,0.0,0.0,0.9999999999999993
6605148,2026-02-14 02:00:00,BTCUSDT,1h,68881.51,-0.0011643670055799804,68948.52222222224,68080.95952380954,78.12256885320173,0.004041616251739961,857.7163469999999,0.3051618882110452,-0.0002651573644372185,0.01274310327705197,69007.97,cryptocompare,1339381868559.0,1.0,1342135484925.4033,20009546.0,9,Extreme Fear,BTC,0,1,0.01254298867722281,1.0,1.0,0.9999999999999996
6605149,2026-02-14 03:00:00,BTCUSDT,1h,68975.74,0.001419483507178132,68932.07777777778,68205.85047619048,77.47242848134665,0.003931063751337728,826.233374,0.2885307075480105,-0.0001926218721047812,0.010647580764949538,69021.88,cryptocompare,1339381868559.0,1.0,1342135484925.4033,20009546.0,9,Extreme Fear,BTC,0,1,0.010705213166252392,1.0,1.0,0.9999999999999998
6605150,2026-02-14 04:00:00,BTCUSDT,1h,68793.49,-0.0027831902210998516,68915.53222222223,68328.75714285715,68.5942180498502,0.003864329038075435,820.5713415,0.5968840065809196,-0.0009289226066301337,0.008587527475997891,68993.29,cryptocompare,1339381868559.0,1.0,1342135484925.4033,20009546.0,9,Extreme Fear,BTC,0,1,0.012767487156124746,1.0,1.0,0.9999999999999998
6605151,2026-02-14 05:00:00,BTCUSDT,1h,68773.77,-0.00024102340456466642,68915.12111111112,68427.49333333333,52.14073559150662,0.0038440123683880453,806.3376219999999,0.38229680916463554,-0.004585597039466149,0.007126196708717503,68907.02,cryptocompare,1339381868559.0,1.0,1342135484925.4033,20009546.0,9,Extreme Fear,BTC,0,1,0.025204231206170657,1.0,1.0,0.9999999999999998
6605152,2026-02-14 06:00:00,BTCUSDT,1h,68934.18,0.002378244385694339,68918.95444444445,68521.64904761904,49.5080200236682,0.003841976680706618,804.0138559999999,0.5851112720127053,-0.00039919083018202794,0.0057982462819787806,68934.84,cryptocompare,1339381868559.0,1.0,1342135484925.4033,20009546.0,9,Extreme Fear,BTC,0,1,0.010235560936533883,1.0,1.0,0.9999999999999998
6605153,2026-02-14 07:00:00,BTCUSDT,1h,69217.56,0.004094754368410003,68943.84111111112,68628.3919047619,54.305754581793224,0.0038733453434909464,825.5728239999999,1.1142445381656605,0.004863959389241668,0.004596482557641446,69341.37,cryptocompare,1339381868559.0,1.0,1342135484925.4033,20009546.0,9,Extreme Fear,BTC,0,1,0.003586373168889656,0.0,1.0,0.9999999999999998
6605154,2026-02-14 08:00:00,BTCUSDT,1h,69745.49,0.007612621111523055,69042.9788888889,68751.00047619047,62.65947349606971,0.0040337210019328155,872.6950014999999,1.5444152054078197,0.011078398869037942,0.004246896927696975,69871.69,cryptocompare,1339381868559.0,1.0,1342135484925.4033,20009546.0,9,Extreme Fear,BTC,0,1,-0.0005421139058598978,0.0,1.0,0.9999999999999999
6605155,2026-02-14 09:00:00,BTCUSDT,1h,69714.14,-0.0004483398378694048,69112.38888888889,68876.28285714285,67.06303485518751,0.004061325979829407,819.2599244999999,0.6778847999173674,0.013445704317487817,0.003427972909568089,69899.41,cryptocompare,1339381868559.0,1.0,1342135484925.4033,20009546.0,9,Extreme Fear,BTC,0,1,0.001004961116926939,0.0,1.0,0.9999999999999998
6605156,2026-02-14 10:00:00,BTCUSDT,1h,69671.81,-0.0006178016674476261,69190.98333333334,68990.45952380952,70.75712443046332,0.003921447441894957,745.920769,0.34488291611035704,0.013063767949885285,0.0029065440483784233,69714.15,cryptocompare,1339381868559.0,1.0,1342135484925.4033,20009546.0,9,Extreme Fear,BTC,0,1,0.001245553976565228,0.0,1.0,0.9999999999999997
6605157,2026-02-14 11:00:00,BTCUSDT,1h,70507.16,0.01196867716751071,69371.15333333334,69122.47047619047,77.99202452702389,0.0035809751390254627,657.7941330000001,2.08356142331236,0.02275643638581215,0.003597713672987446,70554.67,cryptocompare,1339381868559.0,1.0,1342135484925.4033,20009546.0,9,Extreme Fear,BTC,0,1,-0.010875916715408773,0.0,0.0,0.9999999999999994
6605158,2026-02-14 12:00:00,BTCUSDT,1h,69639.76,-0.012276163614480251,69444.28777777778,69167.61714285714,58.86726870744555,0.004592319304677166,632.919571,2.0195231725580496,0.0060812554193732105,0.004000002405015746,70529.13,cryptocompare,1339381868559.0,1.0,1342135484925.4033,20009546.0,9,Extreme Fear,BTC,0,1,0.0018344405552230825,0.0,0.0,0.9999999999999998
6605159,2026-02-14 13:00:00,BTCUSDT,1h,69465.8,-0.0025875859058417383,69518.73222222221,69191.67952380952,58.24454481144899,0.004636046916304289,756.5427179999999,4.485879804608734,-0.004103449363549561,0.004726763400795253,69771.51,cryptocompare,1339381868559.0,1.0,1342135484925.4033,20009546.0,9,Extreme Fear,BTC,0,1,0.005852952100170228,0.0,0.0,0.9999999999999998
6605160,2026-02-14 14:00:00,BTCUSDT,1h,69707.68,0.003479124676072587,69621.87,69222.80666666667,58.3055765354082,0.004684427792265821,787.3636815,2.1337186861342423,-0.0001903466015097388,0.005764911198341993,69859.08,cryptocompare,1339381868559.0,1.0,1342135484925.4033,20009546.0,9,Extreme Fear,BTC,0,1,0.004529056195816672,0.0,0.0,0.9999999999999999
6605161,2026-02-14 15:00:00,BTCUSDT,1h,69784.2,0.0010992564596021825,69715.34777777776,69253.67761904762,61.20379880330543,0.00462834876457078,796.9440715,0.943169322516254,0.0015274459444600819,0.006666363066950787,70047.39,cryptocompare,1339381868559.0,1.0,1342135484925.4033,20009546.0,9,Extreme Fear,BTC,0,1,0.0021586548244445503,0.0,0.0,0.9999999999999998
6605162,2026-02-14 16:00:00,BTCUSDT,1h,69758.59,-0.0003321950612711344,69774.88555555555,69292.5438095238,62.18181309535465,0.004584483884886263,819.511598,1.2283889971255781,-0.01064650906436837,0.006960947304195386,69814.57,cryptocompare,1339381868559.0,1.0,1342135484925.4033,20009546.0,9,Extreme Fear,BTC,0,1,0.0029662296786674425,0.0,0.0,0.9999999999999998
6605163,2026-02-14 17:00:00,BTCUSDT,1h,69740.33,-0.0002253598661603462,69774.12777777779,69338.36571428571,60.843123387611676,0.004581508949972172,830.6343235,0.8257231739593529,0.00142417741476919,0.006284573612358679,69927.97,cryptocompare,1339381868559.0,1.0,1342135484925.4033,20009546.0,9,Extreme Fear,BTC,0,1,0.0011611645657541025,0.0,0.0,0.9999999999999997
6605164,2026-02-14 18:00:00,BTCUSDT,1h,69767.51,0.0004721865895567223,69780.50333333334,69379.7861904762,64.73422270754148,0.004578481601997498,816.9533195,0.33101093238167567,0.0044962568384681045,0.005775704493481859,69859.52,cryptocompare,1339381868559.0,1.0,1342135484925.4033,20009546.0,9,Extreme Fear,BTC,0,1,0.00015092985259190783,0.0,0.0,0.9999999999999998
6605165,2026-02-14 19:00:00,BTCUSDT,1h,69872.38,0.0014573116469844827,69802.96222222221,69421.62952380952,66.09712361746142,0.004541824066490657,820.5091365000001,0.4050010477854075,0.002472394488165719,0.005492995497633935,69916.12,cryptocompare,1339381868559.0,1.0,1342135484925.4033,20009546.0,9,Extreme Fear,BTC,0,1,-0.002264414064613196,0.0,0.0,0.9999999999999998
6605166,2026-02-14 20:00:00,BTCUSDT,1h,70023.39,0.0021338412190285982,69749.33444444445,69477.30238095237,65.95310907237518,0.004512163412008513,819.860679,0.5295226873540547,0.003508398315349659,0.003915409121679758,70029.79,cryptocompare,1339381868559.0,1.0,1342135484925.4033,20009546.0,9,Extreme Fear,BTC,0,1,-0.00766658112382157,0.0,0.0,0.9999999999999998
6605167,2026-02-14 21:00:00,BTCUSDT,1h,69934.84,-0.0012457319435631442,69782.18555555557,69517.56999999999,61.16540252164224,0.00449796753971404,834.6709705000001,0.767842494409598,0.0025913517434565936,0.0038064557716210867,70250.73,cryptocompare,1339381868559.0,1.0,1342135484925.4033,20009546.0,9,Extreme Fear,BTC,0,1,0.0002958468196967434,0.0,0.0,1.0
6605168,2026-02-14 22:00:00,BTCUSDT,1h,69965.51,0.00034159871630956573,69837.71333333333,69564.96238095238,53.94590479569256,0.004478527957405772,836.2292229999999,0.3502716503367164,0.0031599076447195174,0.003920809313276319,70098.77,cryptocompare,1339381868559.0,1.0,1342135484925.4033,20009546.0,9,Extreme Fear,BTC,0,1,0.003128255621948739,0.0,0.0,1.0
6605169,2026-02-14 23:00:00,BTCUSDT,1h,69821.31,-0.001955410075078934,69851.19,69609.66428571429,51.92103859149929,0.00451487506799702,841.1426949999999,0.4002449786477668,0.0007257893568379803,0.0034697152581337765,70023.41,cryptocompare,1339381868559.0,1.0,1342135484925.4033,20009546.0,9,Extreme Fear,BTC,0,1,0.006412225723063658,0.0,0.0,1.0000000000000002
6605170,2026-02-15 00:00:00,BTCUSDT,1h,69778.04,-0.0006570905411471539,69851.05555555556,69647.52523809524,51.86919706784268,0.004458257306977036,831.267287,0.3516050187116289,-0.0013870683497535508,0.002922290731286248,69857.9,cryptocompare,1339381868559.0,1.0,1342135484925.4033,20009546.0,8,Extreme Fear,BTC,0,1,0.008953819855072043,0.0,1.0,1.0
6605171,2026-02-15 01:00:00,BTCUSDT,1h,69714.16,-0.0008515691472860132,69846.89444444444,69691.69904761904,30.68264823393841,0.004466832760234605,835.8642915,0.4787863222172352,-0.004361989737956429,0.002226884965444098,69905.21,cryptocompare,1339381868559.0,1.0,1342135484925.4033,20009546.0,8,Extreme Fear,BTC,0,1,0.015904659828074985,1.0,1.0,0.9999999999999998
6605172,2026-02-15 02:00:00,BTCUSDT,1h,69486.55,-0.00340860599862447,69818.07555555555,69725.3461904762,44.32734870214936,0.0045351365969900125,831.1033855,0.4514714493363113,-0.006518115313088435,0.0013299233370034358,69753.3,cryptocompare,1339381868559.0,1.0,1342135484925.4033,20009546.0,8,Extreme Fear,BTC,0,1,0.013765541676770576,1.0,1.0,0.9999999999999997
6605173,2026-02-15 03:00:00,BTCUSDT,1h,69955.53,0.006829158487455578,69838.31888888888,69773.79952380953,64.49092741935492,0.004683180894017563,819.9710699999999,0.8503271950801875,-7.504314981110483e-05,0.0009246933020659043,69991.6,cryptocompare,1339381868559.0,1.0,1342135484925.4033,20009546.0,8,Extreme Fear,BTC,0,1,0.006630355026972179,0.0,1.0,1.0
6605174,2026-02-15 04:00:00,BTCUSDT,1h,70184.38,0.0032805609360371246,69872.76333333334,69819.73904761905,64.2358344106207,0.0044451591716619734,866.3393050000001,2.626185972250214,0.005170792697816617,0.0007594454868717904,70517.61,cryptocompare,1339381868559.0,1.0,1342135484925.4033,20009546.0,8,Extreme Fear,BTC,0,1,0.003479976598781631,0.0,1.0,0.9999999999999998
6605175,2026-02-15 05:00:00,BTCUSDT,1h,70269.02,0.001191439814122841,69899.93222222221,69844.56809523811,64.38300599034736,0.004445302343089985,865.5940040000002,0.6243779733945567,0.0070301031556641025,0.0007926762022296696,70470.44,cryptocompare,1339381868559.0,1.0,1342135484925.4033,20009546.0,8,Extreme Fear,BTC,0,1,0.00042863839569684536,0.0,1.0,0.9999999999999998
6605176,2026-02-15 06:00:00,BTCUSDT,1h,70402.82,0.001956947162426559,69952.07222222221,69877.43428571428,67.90294150049553,0.004451102844802699,878.0170129999999,0.5759746138313154,0.00986077413682196,0.0010681264598633167,70534.26,cryptocompare,1339381868559.0,1.0,1342135484925.4033,20009546.0,8,Extreme Fear,BTC,0,1,-0.01540563289936403,0.0,0.0,0.9999999999999998
6605177,2026-02-15 07:00:00,BTCUSDT,1h,70822.94,0.006012346829321613,70048.5911111111,69932.50857142858,74.49504718890849,0.0038322784058498756,880.7794265,1.6187966102543836,0.019407164737022864,0.0016599224316964367,70925.48,cryptocompare,1339381868559.0,1.0,1342135484925.4033,20009546.0,8,Extreme Fear,BTC,0,1,-0.026642215078899634,0.0,0.0,0.9999999999999997
6605178,2026-02-15 08:00:00,BTCUSDT,1h,70443.07,-0.005391903419559418,70117.87666666666,69929.68857142857,63.10698108439136,0.0028851399554287705,861.7885534999999,1.0424578933560877,0.007033428871623837,0.0026911044376505266,70975.4,cryptocompare,1339381868559.0,1.0,1342135484925.4033,20009546.0,8,Extreme Fear,BTC,0,1,-0.01804151920125019,0.0,0.0,0.9999999999999998
6605179,2026-02-15 09:00:00,BTCUSDT,1h,70419.36,-0.00038908948234783747,70189.21444444444,69966.77952380951,60.91252682489343,0.002803077639811071,708.8501315,0.47258404155350014,0.003350051771066287,0.0031791504789675518,70664.34,cryptocompare,1339381868559.0,1.0,1342135484925.4033,20009546.0,8,Extreme Fear,BTC,0,1,-0.01873944892427304,0.0,0.0,1.0
6605180,2026-02-15 10:00:00,BTCUSDT,1h,70428.62,0.00011232746338318833,70268.03333333334,70012.8280952381,58.570585913795654,0.0027306733269705816,643.961953,0.5935894631961277,0.002268612807522663,0.0036451211162058517,70523.09,cryptocompare,1339381868559.0,1.0,1342135484925.4033,20009546.0,8,Extreme Fear,BTC,0,1,-0.02001274481879667,0.0,0.0,1.0
6605181,2026-02-15 11:00:00,BTCUSDT,1h,70299.14,-0.0018714408191629062,70358.61222222222,70041.09285714285,57.4833615153307,0.0027756319404114247,629.2610735000001,0.7272587313475382,-0.0015609660206529208,0.0045333296801490786,70541.24,cryptocompare,1339381868559.0,1.0,1342135484925.4033,20009546.0,8,Extreme Fear,BTC,0,1,-0.023572834603666437,0.0,0.0,0.9999999999999997
6605182,2026-02-15 12:00:00,BTCUSDT,1h,69318.22,-0.01395557194358299,70287.46888888889,70018.99428571427,40.3885437945555,0.0041809842405059194,630.294416,1.629946028270065,-0.02137856527083326,0.003834311045358696,70417.23,cryptocompare,1339381868559.0,1.0,1342135484925.4033,20009546.0,8,Extreme Fear,BTC,0,1,-0.012511573436248091,0.0,0.0,0.9999999999999998
6605183,2026-02-15 13:00:00,BTCUSDT,1h,68936.06,-0.005543019245260239,70148.13666666667,69979.70380952381,37.61714448952883,0.004333561759414684,683.4655625,2.5594514719971717,-0.02152725216234963,0.0024068815381288466,69621.14,cryptocompare,1339381868559.0,1.0,1342135484925.4033,20009546.0,8,Extreme Fear,BTC,0,1,-0.009329514915705883,0.0,0.0,0.9999999999999994
6605184,2026-02-15 14:00:00,BTCUSDT,1h,69172.17,0.003489191933845781,70026.23666666668,69952.61476190476,42.019409402613405,0.0044190246307389035,701.4108269999999,0.8972284797651122,-0.017730982399521977,0.001052453936318365,69218.34,cryptocompare,1339381868559.0,1.0,1342135484925.4033,20009546.0,8,Extreme Fear,BTC,0,1,-0.010414593036476849,0.0,0.0,0.9999999999999994
6605185,2026-02-15 15:00:00,BTCUSDT,1h,69099.74,-0.0010195096147186389,69881.22222222222,69920.59952380952,41.897033048917564,0.004399249522395298,707.1253065,0.6315664930880254,-0.018842626026204123,-0.0005631716812424248,69257.98,cryptocompare,1339381868559.0,1.0,1342135484925.4033,20009546.0,8,Extreme Fear,BTC,0,1,-0.003566728326329538,0.0,0.0,0.9999999999999998
6605186,2026-02-15 16:00:00,BTCUSDT,1h,69019.15,-0.0011901593618176554,69680.03666666668,69879.82619047619,43.67792511871164,0.004357417320351688,757.5230705,1.9036913411074785,-0.01817292840110607,-0.002859044372333308,69100.27,cryptocompare,1339381868559.0,1.0,1342135484925.4033,20009546.0,8,Extreme Fear,BTC,0,1,-0.0002928172833190912,0.0,0.0,0.9999999999999996
6605187,2026-02-15 17:00:00,BTCUSDT,1h,68641.99,-0.0054556979907341985,69479.44666666667,69814.02238095239,31.544391886384673,0.004478071996180758,785.2138875,1.5215117804446625,-0.009709408792223151,-0.004792385582083281,69087.5,cryptocompare,1339381868559.0,1.0,1342135484925.4033,20009546.0,8,Extreme Fear,BTC,0,1,0.0027572044458501477,0.0,0.0,0.9999999999999994
6605188,2026-02-15 18:00:00,BTCUSDT,1h,68450.94,-0.002764665716120107,69260.81666666668,69743.33571428571,25.377673559297804,0.004485353058904939,905.3368395,2.977197339598595,-0.006942695488176387,-0.006918496838117183,68792.58,cryptocompare,1339381868559.0,1.0,1342135484925.4033,20009546.0,8,Extreme Fear,BTC,0,1,0.005799189901555701,0.0,0.0,0.9999999999999997
6605189,2026-02-15 19:00:00,BTCUSDT,1h,68292.92,-0.0024076922267814993,69022.99555555555,69663.66333333333,22.482108327962095,0.004490851044526567,1028.871364,2.728575921372421,-0.012778277910629687,-0.009196584662972018,68560.33,cryptocompare,1339381868559.0,1.0,1342135484925.4033,20009546.0,8,Extreme Fear,BTC,0,1,0.004974747016235348,0.0,1.0,0.9999999999999998
6605190,2026-02-15 20:00:00,BTCUSDT,1h,68451.77,0.0023924156163512844,68817.97111111111,69598.28476190477,23.035059167517147,0.004554673792590721,1034.2546160000002,0.3866966449197844,-0.009406513662303051,-0.01121167933179823,68557.98,cryptocompare,1339381868559.0,1.0,1342135484925.4033,20009546.0,8,Extreme Fear,BTC,0,1,-0.0018677384091018157,0.0,0.0,0.9999999999999997
