timestamp,open,high,low,close,volume,symbol,interval,source
2026-01-07 05:00:00+00:00,138.78,139.34,138.23,138.52,30406052.35,SOLUSDT,1h,cryptocompare
2026-01-07 06:00:00+00:00,138.52,139.08,138.48,138.79,22031313.06,SOLUSDT,1h,cryptocompare
2026-01-07 07:00:00+00:00,138.79,139.44,138.79,139.39,21879577.45,SOLUSDT,1h,cryptocompare
2026-01-07 08:00:00+00:00,139.39,139.8,139.1,139.4,30054265.63,SOLUSDT,1h,cryptocompare
2026-01-07 09:00:00+00:00,139.4,139.48,136.58,136.91,69745182.94,SOLUSDT,1h,cryptocompare
2026-01-07 10:00:00+00:00,136.91,137.71,136.76,137.58,33203715.49,SOLUSDT,1h,cryptocompare
2026-01-07 11:00:00+00:00,137.58,138.21,137.52,137.95,23364012.61,SOLUSDT,1h,cryptocompare
2026-01-07 12:00:00+00:00,137.95,138.19,137.63,137.92,18304144.87,SOLUSDT,1h,cryptocompare
2026-01-07 13:00:00+00:00,137.92,138.5,137.55,138.13,24435340.54,SOLUSDT,1h,cryptocompare
2026-01-07 14:00:00+00:00,138.13,138.2,136.71,138.03,53495003.14,SOLUSDT,1h,cryptocompare
2026-01-07 15:00:00+00:00,138.03,138.08,135.3,135.71,80449254.5,SOLUSDT,1h,cryptocompare
2026-01-07 16:00:00+00:00,135.71,136.65,135.36,135.69,34815052.59,SOLUSDT,1h,cryptocompare
2026-01-07 17:00:00+00:00,135.69,136.48,135.41,135.6,24567013.82,SOLUSDT,1h,cryptocompare
2026-01-07 18:00:00+00:00,135.6,135.89,134.82,135.25,42670494.4,SOLUSDT,1h,cryptocompare
2026-01-07 19:00:00+00:00,135.25,135.99,134.46,135.76,25706343.95,SOLUSDT,1h,cryptocompare
2026-01-07 20:00:00+00:00,135.76,136.0,135.02,135.85,17515356.27,SOLUSDT,1h,cryptocompare
2026-01-07 21:00:00+00:00,135.85,136.34,135.68,136.2,14651855.41,SOLUSDT,1h,cryptocompare
2026-01-07 22:00:00+00:00,136.2,136.79,135.77,136.5,21205949.13,SOLUSDT,1h,cryptocompare
2026-01-07 23:00:00+00:00,136.5,137.04,135.87,136.39,32933167.77,SOLUSDT,1h,cryptocompare
2026-01-08 00:00:00+00:00,136.39,136.96,136.01,136.82,18316635.34,SOLUSDT,1h,cryptocompare
2026-01-08 01:00:00+00:00,136.82,137.39,136.71,136.82,18603006.5,SOLUSDT,1h,cryptocompare
2026-01-08 02:00:00+00:00,136.82,137.98,136.59,137.92,57159272.16,SOLUSDT,1h,cryptocompare
2026-01-08 03:00:00+00:00,137.92,138.29,136.61,136.76,32851112.69,SOLUSDT,1h,cryptocompare
2026-01-08 04:00:00+00:00,136.76,138.32,136.45,137.65,31000802.31,SOLUSDT,1h,cryptocompare
2026-01-08 05:00:00+00:00,137.65,138.06,136.51,136.64,24755093.1,SOLUSDT,1h,cryptocompare
2026-01-08 06:00:00+00:00,136.64,136.76,134.78,134.85,46716561.59,SOLUSDT,1h,cryptocompare
2026-01-08 07:00:00+00:00,134.85,135.98,133.98,135.9,51366594.74,SOLUSDT,1h,cryptocompare
2026-01-08 08:00:00+00:00,135.9,136.21,135.06,135.11,20828532.55,SOLUSDT,1h,cryptocompare
2026-01-08 09:00:00+00:00,135.11,135.51,134.36,134.47,27044370.54,SOLUSDT,1h,cryptocompare
2026-01-08 10:00:00+00:00,134.47,135.43,133.93,135.1,35732162.76,SOLUSDT,1h,cryptocompare
2026-01-08 11:00:00+00:00,135.1,135.28,134.3,134.78,26953501.99,SOLUSDT,1h,cryptocompare
2026-01-08 12:00:00+00:00,134.78,134.81,133.74,134.14,28119736.66,SOLUSDT,1h,cryptocompare
2026-01-08 13:00:00+00:00,134.14,134.57,133.73,134.47,23964663.75,SOLUSDT,1h,cryptocompare
2026-01-08 14:00:00+00:00,134.47,134.47,132.73,134.04,81624184.11,SOLUSDT,1h,cryptocompare
2026-01-08 15:00:00+00:00,134.04,136.54,133.41,136.42,63219096.01,SOLUSDT,1h,cryptocompare
2026-01-08 16:00:00+00:00,136.42,138.2,136.25,138.18,56461434.76,SOLUSDT,1h,cryptocompare
